"","AGE","LocFit","MEAN(of_boot)","0.05","0.95"
"75",1430,0.0999085155412221,0.0966547156019442,-0.048805914231885,0.234076265620507
"76",1450,0.101562512138061,0.0983003416405561,-0.0446187863907404,0.234329291896793
"77",1470,0.104169155867748,0.100855474968054,-0.0372204644345426,0.236770147831339
"78",1490,0.107716096944175,0.104353013202598,-0.0372702385435085,0.23764608379155
"79",1510,0.112069559725372,0.108662197215259,-0.0341838473151962,0.241756105978679
"80",1530,0.117092413056612,0.113645224718742,-0.0271259483092873,0.246204595956492
"81",1550,0.122647525783166,0.119164293425753,-0.0214827988648664,0.253012423609068
"82",1570,0.128597766750303,0.125081601048996,-0.0152399325737789,0.259568192968298
"83",1590,0.134806004803295,0.131259345301177,-0.00647432617014684,0.269566244409362
"84",1610,0.141135108787413,0.137559723894999,-0.00480359671739279,0.277207796743234
"85",1630,0.147447947547928,0.143844934543169,0.00210595856407779,0.284019295302822
"86",1650,0.15360738993011,0.149977174958391,0.0119529067095792,0.289703987237448
"87",1670,0.15947630477923,0.15581864285337,0.0165852855526698,0.293514289965786
"88",1690,0.164917560940558,0.161231535940812,0.0220414564722532,0.299906389675679
"89",1710,0.169794027259367,0.166078051933421,0.0246642531135079,0.305291741462385
"90",1730,0.173968572580927,0.170220388543902,0.0277371315592456,0.311458996501682
"91",1750,0.177304065750507,0.17352074348496,0.029110739507079,0.313941360804159
"92",1770,0.179663375613381,0.1758413144693,0.0311598715170569,0.318329846474306
"93",1790,0.180909371014817,0.177044299209627,0.0312056972298318,0.318169229223084
"94",1810,0.180904920800087,0.176991869390218,0.0332004451994443,0.318003845300428
"95",1830,0.179512893814462,0.175543308196608,0.0307568636748946,0.313186208386312
"96",1850,0.176628307283025,0.172611159121563,0.0284867833872095,0.309635589993998
"97",1870,0.172311094612656,0.168281010426416,0.0219689855686286,0.302459365932984
"98",1890,0.166673765565902,0.162660552954308,0.0191345035709541,0.29859823725329
"99",1910,0.159828849563056,0.155857390601277,0.0164342753257083,0.292702024317124
"100",1930,0.151888876024413,0.147979127263361,0.00640459472578672,0.282285754405941
"101",1950,0.142966374370267,0.139133366836595,-0.00212853275169352,0.273164992595427
"102",1970,0.133173874020912,0.129427713217019,-0.0117838991817242,0.263700012466172
"103",1990,0.122623904396642,0.118969770300668,-0.0251400345180116,0.255189480256833
"104",2010,0.111428994917753,0.107867141983582,-0.0380463998365125,0.246330740069649
"105",2030,0.0997016750045368,0.0962274321617959,-0.0541522625015848,0.233181593305492
"106",2050,0.0875544740772892,0.0841582447313485,-0.0687711783146907,0.222779046858895
"107",2070,0.075099921556304,0.0717671835882768,-0.08405262601456,0.211791077169916
"108",2090,0.0624505468618755,0.0591618526286182,-0.102115924411435,0.204124719702548
"109",2110,0.049718879414298,0.0464498557484101,-0.118682768446323,0.198397835448817
"110",2130,0.0370174486338656,0.0337387968436899,-0.139408536597826,0.190964755608033
"111",2150,0.0244587839408727,0.0211362798104948,-0.160056901348201,0.186368885402221
"112",2170,0.0121554147556136,0.00874990854486245,-0.184128054704147,0.178901715571552
"113",2190,0.000219870498382339,-0.00331192013263698,-0.204595426666898,0.173410172112321
"114",2210,-0.0112277522698069,-0.0148879491613359,-0.227697556874387,0.170209461939446
"115",2230,-0.0215330900791083,-0.0252851526517233,-0.244198439056926,0.169484006688012
"116",2250,-0.0304130085572662,-0.0342480642604466,-0.258519466458831,0.167558376845536
"117",2270,-0.0379844440100461,-0.0418921479451341,-0.273015433947275,0.169964888527066
"118",2290,-0.0443643327432137,-0.048332867663414,-0.284631559803427,0.167157981926
"119",2310,-0.0496696110625347,-0.0536856873729148,-0.294162985740217,0.167523555266285
"120",2330,-0.0540172152737747,-0.0580660710312646,-0.300434872573942,0.164014926258499
"121",2350,-0.0575240816826993,-0.0615894825960918,-0.304410166737326,0.164602028610094
"122",2370,-0.0603071465950741,-0.0643713860250247,-0.311231850982972,0.165499077216905
"123",2390,-0.0624833463166649,-0.0665272452756915,-0.320206089407994,0.162914918748834
"124",2410,-0.0641696171532371,-0.0681725243057206,-0.322625769263002,0.16069142679153
"125",2430,-0.0654828954105565,-0.0694226870727403,-0.3263777445005,0.158251673745989
"126",2450,-0.0665401173943887,-0.0703931975343788,-0.325471003773965,0.158166813088015
"127",2470,-0.0674582194104993,-0.0711995196482645,-0.324172461801452,0.155014109177078
"128",2490,-0.068354137764654,-0.0719571173720257,-0.322041234588527,0.151099873851802
"129",2510,-0.0693448087626184,-0.0727814546632906,-0.320258199995576,0.150383003336186
"130",2530,-0.070547168710158,-0.0737879954796876,-0.315860449134605,0.142734192993014
"131",2550,-0.0720781539130387,-0.0750921998512835,-0.314807265898198,0.138155796704027
"132",2570,-0.0740547006770259,-0.0768061169276559,-0.315205114674241,0.133106642246699
"133",2590,-0.0765381111740373,-0.0789636351670678,-0.313028770022749,0.130755047099303
"134",2610,-0.078792250782169,-0.080858103757262,-0.309588228097782,0.123107003793859
"135",2630,-0.0805409750358504,-0.0822358571545273,-0.303032659339974,0.118110163757781
"136",2650,-0.0817668212574171,-0.0830837934948655,-0.303594451861066,0.112851045324283
"137",2670,-0.0824523267692044,-0.0833888109142788,-0.302406580140903,0.109572218627759
"138",2690,-0.0825800288935478,-0.0831378075487691,-0.297153398286891,0.107887388191227
"139",2710,-0.082132464952783,-0.0823176815343383,-0.295637452532764,0.108364504376599
"140",2730,-0.0810921722692452,-0.0809153310069886,-0.288925005540973,0.104386160756374
"141",2750,-0.0794416881652701,-0.0789176541027219,-0.280177859485391,0.10358073220056
"142",2770,-0.0771635499631931,-0.0763115489575402,-0.273349570770963,0.102283810434002
"143",2790,-0.0742402949853498,-0.0730839137074455,-0.264692102105027,0.104376405425648
"144",2810,-0.0706544605540755,-0.0692216464884399,-0.254860780327468,0.106013227987921
"145",2830,-0.0663885839917058,-0.0647116454365252,-0.245942662208529,0.106157838190772
"146",2850,-0.0614252026205761,-0.0595408086877036,-0.236267326195225,0.11074313776858
"147",2870,-0.0557468537630221,-0.0536960343779769,-0.230136315422868,0.11376970550933
"148",2890,-0.049336074741379,-0.0471642206433473,-0.218382356260995,0.122589261962187
"149",2910,-0.0421754028779826,-0.0399322656198167,-0.206186179191525,0.124734142974051
"150",2930,-0.0342473754951681,-0.03198716605272,-0.199346895021281,0.12924218547704
"151",2950,-0.0255345299152712,-0.0233160514919895,-0.189681624301148,0.137964749025716
"152",2970,-0.0161583620360952,-0.0140468819329048,-0.175711602657931,0.148074304596952
"153",2990,-0.00695547551020862,-0.00493793621849289,-0.160696582952588,0.154709266370028
"154",3010,0.00190071796672119,0.00385491614910877,-0.150807768473837,0.160048686866783
"155",3030,0.0103735080658919,0.0122921580127272,-0.13985426317018,0.166218550583849
"156",3050,0.0184261844585013,0.0203342722151893,-0.132858648407374,0.169943252634424
"157",3070,0.0260220368157471,0.0279417415993222,-0.12603074323448,0.174125470194517
"158",3090,0.033124354808827,0.0350750490079529,-0.116220012929402,0.179833989622002
"159",3110,0.0396964281089388,0.0416946772839083,-0.106907087544132,0.185190986004075
"160",3130,0.0457015463872803,0.0477611092700155,-0.0995353866166132,0.190746165179575
"161",3150,0.0511029993150491,0.0532348278091016,-0.0919379357442264,0.196673153527439
"162",3170,0.055864076563443,0.0580763157439934,-0.0864402181049251,0.201766731762891
"163",3190,0.0599480678036597,0.062246055917518,-0.0826169639429442,0.205326626883222
"164",3210,0.063318262706897,0.0657045311725025,-0.0789205665543795,0.208309410999195
"165",3230,0.0659379509443526,0.0684122243517738,-0.0739875508304598,0.210047045131762
"166",3250,0.0677704221872243,0.0703296182981589,-0.071938720215988,0.210388272707452
"167",3270,0.0687789661067098,0.0714171958544848,-0.0691559063527305,0.209684446581647
"168",3290,0.0689268723740068,0.0716354398635786,-0.0670257934625106,0.214331884915856
"169",3310,0.0681774306603131,0.0709457013110052,-0.067585714694914,0.210650218352608
"170",3330,0.0664939306368263,0.0693201165815575,-0.0689210406685486,0.209303208404045
"171",3350,0.0639179164963456,0.0668232452788838,-0.0724115831634166,0.206028239156534
"172",3370,0.0606866217231258,0.0637201349046093,-0.0760006143358184,0.204860006951711
"173",3390,0.05685669182369,0.0600658944760954,-0.080298845338843,0.199584823570103
"174",3410,0.0524698811087157,0.0558995016845029,-0.0852213969440453,0.19784904338404
"175",3430,0.0475679438888804,0.0512599342209928,-0.0906998762275475,0.193486930113936
"176",3450,0.0421926344748615,0.0461861697767262,-0.0951421504809145,0.187140423366331
"177",3470,0.0363857071773367,0.040717186042864,-0.101897778040844,0.184677378515076
"178",3490,0.0301889163069834,0.0348919607105672,-0.111421921406963,0.181727007781026
"179",3510,0.0236440161744791,0.0287494714709967,-0.117563922835179,0.176066920589949
"180",3530,0.0167927610905013,0.0223286960153136,-0.127344130302356,0.170294193437572
"181",3550,0.0096769053657276,0.0156686120346788,-0.134549851908926,0.168620077230705
"182",3570,0.00233820331083543,0.00880819722025323,-0.140353947653731,0.162620209634
"183",3590,-0.00518159076349769,0.00178642926319792,-0.148510805031958,0.158497020293184
"184",3610,-0.0128407225465942,-0.00535771414532614,-0.157843482012561,0.155621267562707
"185",3630,-0.0205974377277767,-0.012585255314158,-0.167839713909037,0.151584106702434
"186",3650,-0.0284099819963676,-0.0198572165521367,-0.17738659305686,0.145451010957026
"187",3670,-0.0362366010416894,-0.0271346499670947,-0.191937599701075,0.139883942444692
"188",3690,-0.0440355405530645,-0.0343797724025829,-0.201403785402243,0.136062104757077
"189",3710,-0.0517650462198156,-0.0415605481810403,-0.21341039844269,0.131024445243993
"190",3730,-0.0592894947743955,-0.0485578749927535,-0.223996075105239,0.13035791333778
"191",3750,-0.066437942306062,-0.0552612744901083,-0.233242967523329,0.124520020652673
"192",3770,-0.07320116234793,-0.0616573033430492,-0.239963462948597,0.119086869759242
"193",3790,-0.0795719340570172,-0.0677334542194902,-0.247054479472718,0.115669343173572
"194",3810,-0.0855430365903413,-0.0734772197873454,-0.253922538605184,0.110121312678469
"195",3830,-0.0911072491049199,-0.0788760927145287,-0.257843106841389,0.104740478975514
"196",3850,-0.0962573507577706,-0.0839175656689542,-0.262275389701916,0.100996542013954
"197",3870,-0.100986120705911,-0.0885891313185358,-0.264627906044584,0.094564540362986
"198",3890,-0.10528633810636,-0.0928782823311877,-0.264017500839418,0.0876932457471638
"199",3910,-0.109150782116133,-0.0967725113748238,-0.262434436854287,0.0801628575977132
"200",3930,-0.112572231892249,-0.100259311117358,-0.262344991266475,0.0762456077614207
"201",3950,-0.115543466591726,-0.103326174226705,-0.264476766696777,0.0706790517918979
"202",3970,-0.118057265371581,-0.105960593370778,-0.262683331284602,0.0632988965536035
"203",3990,-0.120106407388832,-0.108150061217491,-0.264482325313784,0.0514644434311505
"204",4010,-0.121683671800497,-0.109882070434759,-0.263257978228653,0.0445544917108774
"205",4030,-0.122781837763593,-0.111144113690495,-0.259969484762856,0.0457488026418497
"206",4050,-0.123393684435138,-0.111922774832925,-0.263352824308354,0.0415089892900615
"207",4070,-0.12351199097215,-0.11218983403839,-0.264947443838069,0.0414736941925749
"208",4090,-0.123128471470226,-0.111902842802394,-0.269104556750802,0.0468105316481242
"209",4110,-0.121941596403681,-0.110841613866741,-0.274147240549086,0.0554012350007456
"210",4130,-0.119751225265503,-0.108866043051129,-0.274693854907576,0.0654781853464444
"211",4150,-0.116604874529683,-0.106016956913371,-0.275608682389846,0.0704664010036438
"212",4170,-0.112550060670211,-0.102335182011281,-0.275698956883107,0.0879829858638576
"213",4190,-0.107634300161077,-0.0978615449026698,-0.277864985943758,0.106035989321473
"214",4210,-0.101905109476272,-0.0926368721453522,-0.27619790959183,0.121259970880039
"215",4230,-0.0954100050897864,-0.0867019902971408,-0.274618671873193,0.137719457202082
"216",4250,-0.0881965034756105,-0.0800977259158486,-0.272956860032355,0.153415092168937
"217",4270,-0.0803121211077347,-0.0728649055592887,-0.272925775420577,0.170106946263468
"218",4290,-0.0718043744601493,-0.065044355785274,-0.272524819067653,0.187360913366951
"219",4310,-0.0627207800068448,-0.0566769031516176,-0.269119750364603,0.205013390860898
"220",4330,-0.0531088542218116,-0.0478033742161326,-0.266535233512803,0.2176488776045
"221",4350,-0.04301611357904,-0.038464595536632,-0.261085746093137,0.228470615407734
"222",4370,-0.0324900745525205,-0.0287013936709288,-0.254158991356176,0.243810806576941
"223",4390,-0.0215782536162435,-0.018554595176836,-0.244467474131867,0.255984256526841
"224",4410,-0.0103281672441994,-0.00806510391293899,-0.234410902742846,0.268507150720117
"225",4430,0.00121266808962142,0.00272394208902859,-0.227801703643048,0.27500154997745
"226",4450,0.0129967359112286,0.0137430476062149,-0.216544892587796,0.288386910433433
"227",4470,0.0249348130536358,0.024876321857531,-0.20761171551502,0.295767439232311
"228",4490,0.0360677529584452,0.0352591453451979,-0.197838840436172,0.301590482290682
"229",4510,0.0459932706367291,0.0445461473531766,-0.188409000857551,0.305608170381863
"230",4530,0.0546865715146628,0.0527057458887195,-0.181121652707946,0.310569364040961
"231",4550,0.0621228610184216,0.0597063589590788,-0.170900834703484,0.308594577587007
"232",4570,0.0682773445741811,0.065516404571507,-0.161786939572493,0.311344690377999
"233",4590,0.0731252276081166,0.0701043007332564,-0.154594481049662,0.309359979947431
"234",4610,0.0766417155464034,0.0734384654515793,-0.149947293373211,0.308807689924836
"235",4630,0.0788020138152172,0.0754873167337281,-0.142648462423874,0.308407438095403
"236",4650,0.0795813278407332,0.0762192725869551,-0.137269519565182,0.306198806167786
"237",4670,0.0789548630491268,0.0756027510185127,-0.131754569849788,0.295002958395736
"238",4690,0.0768978248665735,0.0736061700356532,-0.129492724910907,0.287109264214083
"239",4710,0.0733854187192486,0.0701979476456289,-0.125527442860384,0.277439996877715
"240",4730,0.0683928500333276,0.0653465018556923,-0.125515129302281,0.265912149799531
"241",4750,0.0618953242349858,0.0590202506730957,-0.126871390531596,0.251006221090223
